Timestamp: 2024-08-29T05:50:11.331Z, Sine: 2.145620239077832, Sawtooth: 0.6883240825948567, Square: 10.0, Triangle: 1.3766481651897133
Timestamp: 2024-08-30T09:39:16.169Z, Sine: -5.5495984840817805, Sawtooth: -8.127336150870054, Square: -10.0, Triangle: -3.745327698259895
Timestamp: 2024-08-30T09:39:17.186Z, Sine: -9.39030171988543, Sawtooth: -6.117260048369398, Square: -10.0, Triangle: -7.7654799032612045
Timestamp: 2024-08-30T09:39:18.195Z, Sine: -9.615441182242762, Sawtooth: -4.11437841179449, Square: -10.0, Triangle: -8.228756823588983
Timestamp: 2024-08-30T09:39:19.180Z, Sine: -6.153264702227613, Sawtooth: -2.1097581126208604, Square: -10.0, Triangle: -4.219516225241721
Timestamp: 2024-08-30T09:39:20.195Z, Sine: -0.31299708567918216, Sawtooth: -0.09964634135453995, Square: -10.0, Triangle: -0.1992926827090799
Timestamp: 2024-08-30T09:39:21.194Z, Sine: 5.631410626587565, Sawtooth: 1.9040723728486484, Square: 10.0, Triangle: 3.8081447456972968
Timestamp: 2024-08-30T09:39:22.207Z, Sine: 9.421209601297742, Sawtooth: 3.9117138923651478, Square: 10.0, Triangle: 7.8234277847302955
Timestamp: 2024-08-30T09:39:23.216Z, Sine: 9.583441321595528, Sawtooth: 5.921981999072472, Square: 10.0, Triangle: 8.15603600185506
Timestamp: 2024-08-30T09:39:24.209Z, Sine: 6.041854806307814, Sawtooth: 7.934985975997337, Square: 10.0, Triangle: 4.130028048005325
Timestamp: 2024-08-30T09:39:25.218Z, Sine: 0.17259115351183457, Sawtooth: 9.94505980176827, Square: 10.0, Triangle: 0.10988039646346326
Timestamp: 2024-08-30T09:39:26.213Z, Sine: -5.742092196140459, Sawtooth: -8.053095991500758, Square: -10.0, Triangle: -3.8938080169984843
Timestamp: 2024-08-30T09:39:27.219Z, Sine: -9.467983787640135, Sawtooth: -6.042970559856098, Square: -10.0, Triangle: -7.914058880287806
Timestamp: 2024-08-30T09:39:28.233Z, Sine: -9.543380755680266, Sawtooth: -4.034374331675613, Square: -10.0, Triangle: -8.068748663351226
Timestamp: 2024-08-30T09:39:29.230Z, Sine: -5.937885247447843, Sawtooth: -2.0236842710595644, Square: -10.0, Triangle: -4.047368542119129
Timestamp: 2024-08-30T09:39:30.236Z, Sine: -0.04272496634350389, Sawtooth: -0.013599820549924032, Square: -10.0, Triangle: -0.02719964109984807
Timestamp: 2024-08-30T09:39:31.253Z, Sine: 5.869553211154218, Sawtooth: 1.9967358291391912, Square: 10.0, Triangle: 3.9934716582783825
Timestamp: 2024-08-30T09:39:32.241Z, Sine: 9.517144730348697, Sawtooth: 4.006799789081322, Square: 10.0, Triangle: 8.013599578162642
Timestamp: 2024-08-30T09:39:33.250Z, Sine: 9.495607623402842, Sawtooth: 6.015294323334165, Square: 10.0, Triangle: 7.9694113533316715
Timestamp: 2024-08-30T09:39:34.338Z, Sine: 5.8309585287502985, Sawtooth: 8.018411980890393, Square: 10.0, Triangle: 3.9631760382192174
Timestamp: 2024-08-30T09:39:35.265Z, Sine: -0.07778366432624365, Sawtooth: -9.975240440985875, Square: -10.0, Triangle: -0.049519118028253775
Timestamp: 2024-08-30T09:39:36.261Z, Sine: -5.966613062140874, Sawtooth: -7.964935906602977, Square: -10.0, Triangle: -4.070128186794047
Timestamp: 2024-08-30T09:39:37.310Z, Sine: -9.553457218178828, Sawtooth: -5.95483020661592, Square: -10.0, Triangle: -8.090339586768163
Timestamp: 2024-08-30T09:39:38.334Z, Sine: -9.462230163038505, Sawtooth: -3.9513535846733125, Square: -10.0, Triangle: -7.902707169346623
Timestamp: 2024-08-30T09:39:39.268Z, Sine: -5.738382977269081, Sawtooth: -1.9454621114041524, Square: -10.0, Triangle: -3.890924222808304
Timestamp: 2024-08-30T09:39:40.280Z, Sine: 0.20375636706151362, Sawtooth: 0.06486215463634662, Square: 10.0, Triangle: 0.1297243092726932
Timestamp: 2024-08-30T09:39:41.282Z, Sine: 6.066697742594826, Sawtooth: 2.074949640785618, Square: 10.0, Triangle: 4.149899281571236
Timestamp: 2024-08-30T09:39:42.326Z, Sine: 9.580926884834147, Sawtooth: 4.075219868367858, Square: 10.0, Triangle: 8.150439736735715
Timestamp: 2024-08-30T09:39:43.349Z, Sine: 9.426172844227711, Sawtooth: 6.08356413845896, Square: 10.0, Triangle: 7.832871723082081
Timestamp: 2024-08-30T09:39:44.286Z, Sine: 5.637369091658108, Sawtooth: 8.093631892950631, Square: 10.0, Triangle: 3.8127362140987415
Timestamp: 2024-08-30T09:39:45.299Z, Sine: -0.32586978421333207, Sawtooth: -9.896254059053328, Square: -10.0, Triangle: -0.2074918818933459
Timestamp: 2024-08-30T09:39:46.294Z, Sine: -6.156983247052031, Sawtooth: -7.8887400364013365, Square: -10.0, Triangle: -4.222519927197331
Timestamp: 2024-08-30T09:39:47.343Z, Sine: -9.617935960028936, Sawtooth: -5.882725619727115, Square: -10.0, Triangle: -8.23454876054577
Timestamp: 2024-08-30T09:39:48.368Z, Sine: -9.384196986849979, Sawtooth: -3.8771020416554007, Square: -10.0, Triangle: -7.7542040833108015
Timestamp: 2024-08-30T09:39:49.300Z, Sine: -5.559866101515187, Sawtooth: -1.8765942752720262, Square: -10.0, Triangle: -3.7531885505440523
Timestamp: 2024-08-30T09:39:50.312Z, Sine: 0.41765997893403184, Sawtooth: 0.13298398232912576, Square: 10.0, Triangle: 0.2659679646582515
Timestamp: 2024-08-30T09:39:51.337Z, Sine: 6.235459844829007, Sawtooth: 2.143085887766645, Square: 10.0, Triangle: 4.28617177553329
Timestamp: 2024-08-30T09:39:52.364Z, Sine: 9.642658307698422, Sawtooth: 4.146489654358105, Square: 10.0, Triangle: 8.292979308716212
Timestamp: 2024-08-30T09:39:53.317Z, Sine: 9.347160662710635, Sawtooth: 6.156537677192173, Square: 10.0, Triangle: 7.686924645615658
Timestamp: 2024-08-30T09:39:54.322Z, Sine: 5.467238117578267, Sawtooth: 8.158747678498695, Square: 10.0, Triangle: 3.68250464300261
Timestamp: 2024-08-30T09:39:55.322Z, Sine: -0.5193462092039965, Sawtooth: -9.834612563063075, Square: -10.0, Triangle: -0.33077487387385107
Timestamp: 2024-08-30T09:39:56.329Z, Sine: -6.293910673974089, Sawtooth: -7.833043840628625, Square: -10.0, Triangle: -4.333912318742751
Timestamp: 2024-08-30T09:39:57.321Z, Sine: -9.663405185942743, Sawtooth: -5.828217876869988, Square: -10.0, Triangle: -8.343564246260028
Timestamp: 2024-08-30T09:39:58.331Z, Sine: -9.32313133715452, Sawtooth: -3.822128328114896, Square: -10.0, Triangle: -7.644256656229794
Timestamp: 2024-08-30T09:39:59.383Z, Sine: -5.398626059626216, Sawtooth: -1.8152381294070985, Square: -10.0, Triangle: -3.630476258814197
Timestamp: 2024-08-30T09:40:00.385Z, Sine: 0.5981425226383157, Sawtooth: 0.1905083920696762, Square: 10.0, Triangle: 0.38101678413935236
Timestamp: 2024-08-30T09:40:01.369Z, Sine: 6.3538414345093095, Sawtooth: 2.1915823052442542, Square: 10.0, Triangle: 4.3831646104885085
Timestamp: 2024-08-30T09:40:02.650Z, Sine: 9.68603806319563, Sawtooth: 4.200264290244319, Square: 10.0, Triangle: 8.400528580488636
Timestamp: 2024-08-30T09:40:03.419Z, Sine: 9.285564268266487, Sawtooth: 6.210505835104869, Square: 10.0, Triangle: 7.578988329790263
Timestamp: 2024-08-30T09:40:04.366Z, Sine: 5.3036368065210855, Sawtooth: 8.220553857938937, Square: 10.0, Triangle: 3.558892284122129
Timestamp: 2024-08-30T09:40:05.365Z, Sine: -0.723828392016689, Sawtooth: -9.769396601407184, Square: -10.0, Triangle: -0.46120679718563623
Timestamp: 2024-08-30T09:40:06.361Z, Sine: -6.470994723294346, Sawtooth: -7.759818343806032, Square: -10.0, Triangle: -4.48036331238794
Timestamp: 2024-08-30T09:40:07.414Z, Sine: -9.723866510200336, Sawtooth: -5.749771838791779, Square: -10.0, Triangle: -8.500456322416442
Timestamp: 2024-08-30T09:40:08.465Z, Sine: -9.226111419083594, Sawtooth: -3.7394915895259317, Square: -10.0, Triangle: -7.4789831790518635
Timestamp: 2024-08-30T09:40:09.462Z, Sine: -5.169493206068024, Sawtooth: -1.7293244178363438, Square: -10.0, Triangle: -3.4586488356726877
Timestamp: 2024-08-30T09:40:10.399Z, Sine: 0.8532525270449562, Sawtooth: 0.27192935698637793, Square: 10.0, Triangle: 0.5438587139727559
Timestamp: 2024-08-30T09:40:11.385Z, Sine: 6.566322494165665, Sawtooth: 2.2801962182668873, Square: 10.0, Triangle: 4.560392436533774
Timestamp: 2024-08-30T09:40:12.399Z, Sine: 9.752627350036816, Sawtooth: 4.290519725397479, Square: 10.0, Triangle: 8.581039450794957
Timestamp: 2024-08-30T09:40:13.390Z, Sine: 9.181093263008542, Sawtooth: 6.297154171466354, Square: 10.0, Triangle: 7.405691657067292
Timestamp: 2024-08-30T09:40:14.400Z, Sine: 5.096374110307712, Sawtooth: 8.297795505993498, Square: 10.0, Triangle: 3.404408988013005
Timestamp: 2024-08-30T09:40:15.419Z, Sine: -0.9656832567523045, Sawtooth: -9.692133703875204, Square: -10.0, Triangle: -0.6157325922495953
Timestamp: 2024-08-30T09:40:16.411Z, Sine: -6.654277481991556, Sawtooth: -7.682491697841797, Square: -10.0, Triangle: -4.635016604316405
Timestamp: 2024-08-30T09:40:17.551Z, Sine: -9.77187472576251, Sawtooth: -5.681209843352488, Square: -10.0, Triangle: -8.637580313295024
Timestamp: 2024-08-30T09:40:18.606Z, Sine: -9.141187443226894, Sawtooth: -3.6711603026986057, Square: -10.0, Triangle: -7.342320605397212
Timestamp: 2024-08-30T09:40:19.487Z, Sine: -4.984853711587547, Sawtooth: -1.6611024140357378, Square: -10.0, Triangle: -3.3222048280714755
Timestamp: 2024-08-30T09:40:20.431Z, Sine: 1.090685303369027, Sawtooth: 0.3478679567292827, Square: 10.0, Triangle: 0.6957359134585656
Timestamp: 2024-08-30T09:40:21.444Z, Sine: 6.74007304438906, Sawtooth: 2.3542838367447185, Square: 10.0, Triangle: 4.708567673489438
Timestamp: 2024-08-30T09:40:22.467Z, Sine: 9.796474978958544, Sawtooth: 4.356700261546158, Square: 10.0, Triangle: 8.713400523092314
Timestamp: 2024-08-30T09:40:23.418Z, Sine: 9.09225236399276, Sawtooth: 6.366749802200041, Square: 10.0, Triangle: 7.266500395599921
Timestamp: 2024-08-30T09:40:24.429Z, Sine: 4.907808613774397, Sawtooth: 8.36711565243066, Square: 10.0, Triangle: 3.2657686951386804
Timestamp: 2024-08-30T09:40:25.443Z, Sine: -1.1889869812361606, Sawtooth: -9.620636244912623, Square: -10.0, Triangle: -0.7587275101747573
Timestamp: 2024-08-30T09:40:26.449Z, Sine: -6.821299971113694, Sawtooth: -7.610538134024642, Square: -10.0, Triangle: -4.7789237319507185
Timestamp: 2024-08-30T09:40:27.484Z, Sine: -9.822789040073104, Sawtooth: -5.600141771542904, Square: -10.0, Triangle: -8.799716456914194
Timestamp: 2024-08-30T09:40:28.510Z, Sine: -9.034939090839808, Sawtooth: -3.5900664279521566, Square: -10.0, Triangle: -7.180132855904315
Timestamp: 2024-08-30T09:40:29.533Z, Sine: -4.784671388117715, Sawtooth: -1.5880742337891662, Square: -10.0, Triangle: -3.1761484675783325
Timestamp: 2024-08-30T09:40:30.452Z, Sine: 1.3144519744144458, Sawtooth: 0.41961737378124636, Square: 10.0, Triangle: 0.8392347475624929
Timestamp: 2024-08-30T09:40:31.464Z, Sine: 6.913192874173458, Sawtooth: 2.4297018242908868, Square: 10.0, Triangle: 4.8594036485817735
Timestamp: 2024-08-30T09:40:32.464Z, Sine: 9.841674729786925, Sawtooth: 4.4328278298561, Square: 10.0, Triangle: 8.8656556597122
Timestamp: 2024-08-30T09:40:33.461Z, Sine: 8.989953431080963, Sawtooth: 6.442982100077256, Square: 10.0, Triangle: 7.11403579984549
Timestamp: 2024-08-30T09:40:34.550Z, Sine: 4.68021314956058, Sawtooth: 8.449670428749585, Square: 10.0, Triangle: 3.100659142500833
Timestamp: 2024-08-30T09:40:35.471Z, Sine: -1.4089127200104206, Sawtooth: -9.550032022911497, Square: -10.0, Triangle: -0.899935954177007
Timestamp: 2024-08-30T09:40:36.467Z, Sine: -6.959754375164964, Sawtooth: -7.549722332014053, Square: -10.0, Triangle: -4.900555335971896
Timestamp: 2024-08-30T09:40:37.521Z, Sine: -9.854195636130271, Sawtooth: -5.544226250806845, Square: -10.0, Triangle: -8.911547498386309
Timestamp: 2024-08-30T09:40:38.563Z, Sine: -8.958092990580134, Sawtooth: -3.534031758360578, Square: -10.0, Triangle: -7.068063516721153
Timestamp: 2024-08-30T09:40:39.480Z, Sine: -4.606683850110844, Sawtooth: -1.523902532166378, Square: -10.0, Triangle: -3.0478050643327554
Timestamp: 2024-08-30T09:40:40.494Z, Sine: 1.5216139570497658, Sawtooth: 0.4862335242169917, Square: 10.0, Triangle: 0.9724670484339831
Timestamp: 2024-08-30T09:40:41.521Z, Sine: 7.062824605277722, Sawtooth: 2.49629141287986, Square: 10.0, Triangle: 4.992582825759719
Timestamp: 2024-08-30T09:40:42.497Z, Sine: 9.880062937571344, Sawtooth: 4.506511708262993, Square: 10.0, Triangle: 9.013023416525986
Timestamp: 2024-08-30T09:40:43.942Z, Sine: 8.896267713057469, Sawtooth: 6.509645302927284, Square: 10.0, Triangle: 6.980709394145435
Timestamp: 2024-08-30T09:40:44.586Z, Sine: 4.500106404710619, Sawtooth: 8.514201853668661, Square: 10.0, Triangle: 2.9715962926626815
Timestamp: 2024-08-30T09:40:45.506Z, Sine: -1.6142317615549664, Sawtooth: -9.48391599410498, Square: -10.0, Triangle: -1.0321680117900445
Timestamp: 2024-08-30T09:40:46.507Z, Sine: -7.128963244391633, Sawtooth: -7.473830025775523, Square: -10.0, Triangle: -5.052339948448956
Timestamp: 2024-08-30T09:40:47.555Z, Sine: -9.8917641298037, Sawtooth: -5.4687521039275016, Square: -10.0, Triangle: -9.062495792144997
Timestamp: 2024-08-30T09:40:48.580Z, Sine: -8.850359810137773, Sawtooth: -3.4586638588683223, Square: -10.0, Triangle: -6.917327717736645
Timestamp: 2024-08-30T09:40:49.524Z, Sine: -4.400610171245459, Sawtooth: -1.450431907443571, Square: -10.0, Triangle: -2.900863814887142
Timestamp: 2024-08-30T09:40:50.524Z, Sine: 1.7243732259911555, Sawtooth: 0.5516422489894601, Square: 10.0, Triangle: 1.1032844979789203
Timestamp: 2024-08-30T09:40:51.530Z, Sine: 7.206871805599229, Sawtooth: 2.5617358064179943, Square: 10.0, Triangle: 5.1234716128359885
Timestamp: 2024-08-30T09:40:52.574Z, Sine: 9.908580045350512, Sawtooth: 4.569258177078971, Square: 10.0, Triangle: 9.138516354157941
Timestamp: 2024-08-30T09:40:53.526Z, Sine: 8.800603330492008, Sawtooth: 6.575019876753903, Square: 10.0, Triangle: 6.849960246492199
Timestamp: 2024-08-30T09:40:54.551Z, Sine: 4.302761769399552, Sawtooth: 8.58416176115808, Square: 10.0, Triangle: 2.831676477683841
Timestamp: 2024-08-30T09:40:55.542Z, Sine: -1.826674794160893, Sawtooth: -9.415268241846109, Square: -10.0, Triangle: -1.1694635163077847
Timestamp: 2024-08-30T09:40:56.540Z, Sine: -7.278484373080865, Sawtooth: -7.405204281903979, Square: -10.0, Triangle: -5.189591436192046
Timestamp: 2024-08-30T09:40:57.591Z, Sine: -9.91920503477598, Sawtooth: -5.404902180105611, Square: -10.0, Triangle: -9.190195639788778
Timestamp: 2024-08-30T09:40:58.614Z, Sine: -8.756037808879702, Sawtooth: -3.395361867999849, Square: -10.0, Triangle: -6.790723735999697
Timestamp: 2024-08-30T09:40:59.638Z, Sine: -4.215797688117509, Sawtooth: -1.3852425076344506, Square: -10.0, Triangle: -2.770485015268901
Timestamp: 2024-08-30T09:41:00.560Z, Sine: 1.950420884539046, Sawtooth: 0.6248434606950054, Square: 10.0, Triangle: 1.2496869213900108
Timestamp: 2024-08-30T09:41:01.590Z, Sine: 7.364360767160926, Sawtooth: 2.6349279112046458, Square: 10.0, Triangle: 5.2698558224092915
Timestamp: 2024-08-30T09:41:02.608Z, Sine: 9.937933886517769, Sawtooth: 4.645172491704828, Square: 10.0, Triangle: 9.290344983409655
Timestamp: 2024-08-30T09:41:03.573Z, Sine: 8.686888041661128, Sawtooth: 6.649631901978009, Square: 10.0, Triangle: 6.700736196043984
Timestamp: 2024-08-30T09:41:04.655Z, Sine: 4.087114727506294, Sawtooth: 8.659782377649625, Square: 10.0, Triangle: 2.68043524470075
Timestamp: 2024-08-30T09:41:05.588Z, Sine: -2.089150280221626, Sawtooth: -9.330067905588667, Square: -10.0, Triangle: -1.339864188822669
Timestamp: 2024-08-30T09:41:06.577Z, Sine: -7.441713204653291, Sawtooth: -7.3284460594606715, Square: -10.0, Triangle: -5.343107881078658
Timestamp: 2024-08-30T09:41:07.625Z, Sine: -9.950047328471369, Sawtooth: -5.318291789239515, Square: -10.0, Triangle: -9.363416421520974
Timestamp: 2024-08-30T09:41:08.652Z, Sine: -8.620518034348413, Sawtooth: -3.308208097639783, Square: -10.0, Triangle: -6.616416195279566
Timestamp: 2024-08-30T09:41:09.673Z, Sine: -3.975083640121579, Sawtooth: -1.301250355950193, Square: -10.0, Triangle: -2.602500711900386
Timestamp: 2024-08-30T09:41:10.602Z, Sine: 2.2022764262693952, Sawtooth: 0.7068002160065993, Square: 10.0, Triangle: 1.4136004320131985
Timestamp: 2024-08-30T09:41:12.645Z, Sine: 7.535610811376525, Sawtooth: 2.71665547572409, Square: 10.0, Triangle: 5.43331095144818
Timestamp: 2024-08-30T09:41:12.895Z, Sine: 9.957895195523651, Sawtooth: 5.292202180700193, Square: 10.0, Triangle: 9.415595638599617
Timestamp: 2024-08-30T09:41:13.898Z, Sine: 7.496283953843605, Sawtooth: 7.302322299975499, Square: 10.0, Triangle: 5.395355400049004
Timestamp: 2024-08-30T09:41:14.999Z, Sine: 2.143386990344862, Sawtooth: 9.312403714845509, Square: 10.0, Triangle: 1.375192570308985
Timestamp: 2024-08-30T09:41:15.909Z, Sine: -4.036221747216395, Sawtooth: -8.677510316825037, Square: -10.0, Triangle: -2.644979366349927
Timestamp: 2024-08-30T09:41:16.913Z, Sine: -8.659107753962425, Sawtooth: -6.667396268828994, Square: -10.0, Triangle: -6.665207462342016
Timestamp: 2024-08-30T09:41:17.928Z, Sine: -9.942107595341472, Sawtooth: -4.657322443058062, Square: -10.0, Triangle: -9.314644886116124
Timestamp: 2024-08-30T09:41:18.992Z, Sine: -7.39048442880131, Sawtooth: -2.6472455816474993, Square: -10.0, Triangle: -5.294491163294998
Timestamp: 2024-08-30T09:41:20.017Z, Sine: -1.988444223416637, Sawtooth: -0.637188451894539, Square: -10.0, Triangle: -1.2743769037890782
Timestamp: 2024-08-30T09:41:20.940Z, Sine: 4.180753983384577, Sawtooth: 1.3729521579482769, Square: 10.0, Triangle: 2.745904315896554
Timestamp: 2024-08-30T09:41:21.961Z, Sine: 8.737295509205229, Sawtooth: 3.3830540633857966, Square: 10.0, Triangle: 6.766108126771593
Timestamp: 2024-08-30T09:41:22.985Z, Sine: 9.923811838311046, Sawtooth: 5.3931741826611015, Square: 10.0, Triangle: 9.213651634677795
Timestamp: 2024-08-30T09:41:23.941Z, Sine: 7.282576510124068, Sawtooth: 7.40330416776521, Square: 10.0, Triangle: 5.1933916644695834
Timestamp: 2024-08-30T09:41:24.948Z, Sine: 1.8536709654037176, Sawtooth: 9.406525795978801, Square: 10.0, Triangle: 1.1869484080423962
Timestamp: 2024-08-30T09:41:25.962Z, Sine: -4.2886666495476735, Sawtooth: -8.589130148054, Square: -10.0, Triangle: -2.821739703892001
Timestamp: 2024-08-30T09:41:26.946Z, Sine: -8.794533741720942, Sawtooth: -6.579083643039749, Square: -10.0, Triangle: -6.841832713920503
Timestamp: 2024-08-30T09:41:27.951Z, Sine: -9.910886309346756, Sawtooth: -4.574734274703196, Square: -10.0, Triangle: -9.149468549406391
Timestamp: 2024-08-30T09:41:28.962Z, Sine: -7.213220299713434, Sawtooth: -2.5646521009232788, Square: -10.0, Triangle: -5.129304201846558
Timestamp: 2024-08-30T09:41:30.052Z, Sine: -1.733054248211801, Sawtooth: -0.5544477426482094, Square: -10.0, Triangle: -1.1088954852964188
Timestamp: 2024-08-30T09:41:30.981Z, Sine: 4.410505533090913, Sawtooth: 1.4539405442175446, Square: 10.0, Triangle: 2.907881088435089
Timestamp: 2024-08-30T09:41:32.000Z, Sine: 8.848170411465574, Sawtooth: 3.4571674848004923, Square: 10.0, Triangle: 6.914334969600985
Timestamp: 2024-08-30T09:41:33.024Z, Sine: 9.892417944109628, Sawtooth: 5.46733162085045, Square: 10.0, Triangle: 9.065336758299102
Timestamp: 2024-08-30T09:41:33.975Z, Sine: 7.1319549652638585, Sawtooth: 7.472471773310908, Square: 10.0, Triangle: 5.055056453378185
Timestamp: 2024-08-30T09:41:34.978Z, Sine: 1.6184991949868381, Sawtooth: 9.482539527802578, Square: 10.0, Triangle: 1.0349209443948464
Timestamp: 2024-08-30T09:41:35.992Z, Sine: -4.519411909775512, Sawtooth: -8.507316826714977, Square: -10.0, Triangle: -2.985366346570048
Timestamp: 2024-08-30T09:41:36.988Z, Sine: -8.91298461647942, Sawtooth: -6.497951822797912, Square: -10.0, Triangle: -7.004096354404179
Timestamp: 2024-08-30T09:41:38.035Z, Sine: -9.875322901643305, Sawtooth: -4.496834651758589, Square: -10.0, Triangle: -8.993669303517182
Timestamp: 2024-08-30T09:41:39.063Z, Sine: -7.0415594420408745, Sawtooth: -2.4867441299696873, Square: -10.0, Triangle: -4.973488259939374
Timestamp: 2024-08-30T09:41:40.086Z, Sine: -1.5223556167522425, Sawtooth: -0.48647238456763153, Square: -10.0, Triangle: -0.9729447691352631
Timestamp: 2024-08-30T09:41:41.002Z, Sine: 4.588605167061689, Sawtooth: 1.5174223967341618, Square: 10.0, Triangle: 3.0348447934683236
Timestamp: 2024-08-30T09:41:42.032Z, Sine: 8.949035087693185, Sawtooth: 3.527557694207624, Square: 10.0, Triangle: 7.0551153884152455
Timestamp: 2024-08-30T09:41:43.015Z, Sine: 9.8577098987722, Sawtooth: 5.537611788320953, Square: 10.0, Triangle: 8.924776423358097
Timestamp: 2024-08-30T09:41:44.024Z, Sine: 6.966520094269414, Sawtooth: 7.5467217985090045, Square: 10.0, Triangle: 4.906556402981992
Timestamp: 2024-08-30T09:41:45.105Z, Sine: 1.414947399727413, Sawtooth: 9.548091686547616, Square: 10.0, Triangle: 0.9038166269047688
